Ссылка,Раздел,Уровень,Группа,Видимость,Родитель по полю раздел,min,max
subopts-for-3885m3564,Allrounder 1200,Level: 4,Group: 2,hidden,Allrounder,0,0
subopts-for-3885,Quadro,Level: 3,Group: 2,hidden,Köckerling,0,0
subopts-for-3885m3566,Quadro 400,Level: 4,Group: 2,hidden,Quadro,0,0
subopts-for-3885m3566,Quadro 460,Level: 4,Group: 2,hidden,Quadro,0,0
subopts-for-3885m3566,Quadro 570,Level: 4,Group: 2,hidden,Quadro,0,0
subopts-for-3885,Trio,Level: 3,Group: 2,hidden,Köckerling,0,0
subopts-for-3885m24155,Trio 300,Level: 4,Group: 2,hidden,Trio,0,0
subopts-for-3885m24155,Trio 500,Level: 4,Group: 2,hidden,Trio,0,0
subopts-for-3885,Vario,Level: 3,Group: 2,hidden,Köckerling,0,0
subopts-for-3885m3565,Vario 480,Level: 4,Group: 2,hidden,Vario,0,0
subopts-for-3885m3565,Vario 570,Level: 4,Group: 2,hidden,Vario,0,0
subopts-for-3885,Vector,Level: 3,Group: 2,hidden,Köckerling,0,0
subopts-for-3885m3567,Vector 460,Level: 4,Group: 2,hidden,Vector,0,0
subopts-for-3885m3567,Vector 570,Level: 4,Group: 2,hidden,Vector,0,0
subopts-for-3885m3567,Vector 800,Level: 4,Group: 2,hidden,Vector,0,0
with-found-stat with-found-stat,LANDREUS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,LAUMETRIS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,LEMTECH,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,LIPCO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,LISICKI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Landsberg,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Lely,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Lemken,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3456,Diamant,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456,EurOpal,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m24612,EurOpal 5,Level: 4,Group: 2,hidden,EurOpal,0,0
subopts-for-3456m24612,EurOpal 6,Level: 4,Group: 2,hidden,EurOpal,0,0
subopts-for-3456m24612,EurOpal 7,Level: 4,Group: 2,hidden,EurOpal,0,0
subopts-for-3456m24612,EurOpal 8,Level: 4,Group: 2,hidden,EurOpal,0,0
subopts-for-3456m24612,EurOpal 9,Level: 4,Group: 2,hidden,EurOpal,0,0
subopts-for-3456,EuroDiamant,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m2354,EuroDiamant 8,Level: 4,Group: 2,hidden,EuroDiamant,0,0
subopts-for-3456m2354,EuroDiamant 9,Level: 4,Group: 2,hidden,EuroDiamant,0,0
subopts-for-3456m2354,EuroDiamant 10,Level: 4,Group: 2,hidden,EuroDiamant,0,0
subopts-for-3456m2354,EuroDiamant 11,Level: 4,Group: 2,hidden,EuroDiamant,0,0
subopts-for-3456,Gigant,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m2356,Gigant 800,Level: 4,Group: 2,hidden,Gigant,0,0
subopts-for-3456,Heliodor,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456,Juwel,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m34901,Juwel 7,Level: 4,Group: 2,hidden,Juwel,0,0
subopts-for-3456m34901,Juwel 8,Level: 4,Group: 2,hidden,Juwel,0,0
subopts-for-3456,Karat,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m2357,Karat 9,Level: 4,Group: 2,hidden,Karat,0,0
subopts-for-3456,Kompaktor,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m34892,Kompaktor 600,Level: 4,Group: 2,hidden,Kompaktor,0,0
subopts-for-3456,Korund,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456,Kristall,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m34937,Kristall 9,Level: 4,Group: 2,hidden,Kristall,0,0
subopts-for-3456,Opal,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m2352,Opal 110,Level: 4,Group: 2,hidden,Opal,0,0
subopts-for-3456m2352,Opal 120,Level: 4,Group: 2,hidden,Opal,0,0
subopts-for-3456m2352,Opal 140,Level: 4,Group: 2,hidden,Opal,0,0
subopts-for-3456m2352,Opal 160,Level: 4,Group: 2,hidden,Opal,0,0
subopts-for-3456,Rubin,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m278,Rubin 9,Level: 4,Group: 2,hidden,Rubin,0,0
subopts-for-3456m278,Rubin 10,Level: 4,Group: 2,hidden,Rubin,0,0
subopts-for-3456,Smaragd,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m276,Smaragd 9,Level: 4,Group: 2,hidden,Smaragd,0,0
subopts-for-3456,Solitair,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m2353,Solitair 9,Level: 4,Group: 2,hidden,Solitair,0,0
subopts-for-3456,VariDiamant,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m34880,VariDiamant 6,Level: 4,Group: 2,hidden,VariDiamant,0,0
subopts-for-3456m34880,VariDiamant 9,Level: 4,Group: 2,hidden,VariDiamant,0,0
subopts-for-3456m34880,VariDiamant 10,Level: 4,Group: 2,hidden,VariDiamant,0,0
subopts-for-3456,VariOpal,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m34871,VariOpal 5,Level: 4,Group: 2,hidden,VariOpal,0,0
subopts-for-3456m34871,VariOpal 7,Level: 4,Group: 2,hidden,VariOpal,0,0
subopts-for-3456m34871,VariOpal 8,Level: 4,Group: 2,hidden,VariOpal,0,0
subopts-for-3456m34871,VariOpal 9,Level: 4,Group: 2,hidden,VariOpal,0,0
subopts-for-3456,VariTitan,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456,VarioPack,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m34946,VarioPack 110,Level: 4,Group: 2,hidden,VarioPack,0,0
subopts-for-3456,Zirkon,Level: 3,Group: 2,hidden,Lemken,0,0
subopts-for-3456m2355,Zirkon 7,Level: 4,Group: 2,hidden,Zirkon,0,0
subopts-for-3456m2355,Zirkon 8,Level: 4,Group: 2,hidden,Zirkon,0,0
subopts-for-3456m2355,Zirkon 12,Level: 4,Group: 2,hidden,Zirkon,0,0
with-found-stat with-found-stat,Loftness,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Los Antonios,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MAJOR,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MANDAM,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MASSANO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MATERMACC,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,MB,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3290,S-series,Level: 3,Group: 2,hidden,MB,0,0
with-found-stat with-found-stat,MBJ,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MCMS Warka,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MECCANICA BENASSI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MEPROZET,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MORENI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MOSCHNER,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MULAG,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MURATORI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,MUTHING,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3996,MU,Level: 3,Group: 2,hidden,MUTHING,0,0
subopts-for-3996m25518,MU-C,Level: 4,Group: 2,hidden,MU,0,0
subopts-for-3996m25518,MU-H,Level: 4,Group: 2,hidden,MU,0,0
subopts-for-3996m25518,MU-M,Level: 4,Group: 2,hidden,MU,0,0
with-found-stat with-found-stat,MZURI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Madara Agro,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Majar,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Maschio,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4741,Barbi,Level: 3,Group: 2,hidden,Maschio,0,0
subopts-for-4741m24998,Barbi 100,Level: 4,Group: 2,hidden,Barbi,0,0
subopts-for-4741m24998,Barbi 180,Level: 4,Group: 2,hidden,Barbi,0,0
subopts-for-4741,Bisonte,Level: 3,Group: 2,hidden,Maschio,0,0
subopts-for-4741m24985,Bisonte 280,Level: 4,Group: 2,hidden,Bisonte,0,0
subopts-for-4741m24985,Bisonte 300,Level: 4,Group: 2,hidden,Bisonte,0,0
subopts-for-4741,DC,Level: 3,Group: 2,hidden,Maschio,0,0
subopts-for-4741m24991,DC 300,Level: 4,Group: 2,hidden,DC,0,0
subopts-for-4741m24991,DC 3000,Level: 4,Group: 2,hidden,DC,0,0
subopts-for-4741,DM,Level: 3,Group: 2,hidden,Maschio,0,0
subopts-for-4741m24975,DM 3000,Level: 4,Group: 2,hidden,DM,0,0
subopts-for-4741,Giraffa,Level: 3,Group: 2,hidden,Maschio,0,0
subopts-for-4741m24981,Giraffa 185,Level: 4,Group: 2,hidden,Giraffa,0,0
subopts-for-4741,Terremoto,Level: 3,Group: 2,hidden,Maschio,0,0
subopts-for-4741m41082,Terremoto 300,Level: 4,Group: 2,hidden,Terremoto,0,0
with-found-stat with-found-stat,Massey Ferguson,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Master,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Mateng,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Matris,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,McCONNEL,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4433,PA,Level: 3,Group: 2,hidden,McCONNEL,0,0
with-found-stat with-found-stat,McCormick,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,McFARLANE,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4260,WDL,Level: 3,Group: 2,hidden,McFARLANE,0,0
subopts-for-4260m25558,WDL 2070,Level: 4,Group: 2,hidden,WDL,0,0
with-found-stat with-found-stat,Metal-Fach,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Metal-Technik,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Meyer,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Minos Agri,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Mitas,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Moelven,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Moro Aratri,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Morris,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Mustangs,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MÄHLERS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,MÖRTL,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,NARDI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,NAUD,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,NIBBI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,NIEMEYER,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4586,KR,Level: 3,Group: 2,hidden,NIEMEYER,0,0
subopts-for-4586m25739,KR 3020,Level: 4,Group: 2,hidden,KR,0,0
with-found-stat with-found-stat,Namyslo,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,New Holland,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Novatar,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,OMARV,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,OPaLL-AGRI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ORION,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ORSI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ORTHMAN,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ORTOLAN,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,OSCAR,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,OVLAC,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Orkan,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,PEECON,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,PEGAS AGRO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,PERFECT,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,PERUZZO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,PLANTER,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,POL-GROM,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,POM,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,POMAROL,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Prinoth,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Probst,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Pronar,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Pöttinger,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4084,Lion,Level: 3,Group: 2,hidden,Pöttinger,0,0
subopts-for-4084m2037,Lion 301,Level: 4,Group: 2,hidden,Lion,0,0
subopts-for-4084m2037,Lion 302,Level: 4,Group: 2,hidden,Lion,0,0
subopts-for-4084m2037,Lion 303,Level: 4,Group: 2,hidden,Lion,0,0
subopts-for-4084m2037,Lion 3001,Level: 4,Group: 2,hidden,Lion,0,0
subopts-for-4084,Servo,Level: 3,Group: 2,hidden,Pöttinger,0,0
subopts-for-4084m2035,Servo 6,Level: 4,Group: 2,hidden,Servo,0,0
subopts-for-4084m2035,Servo 25,Level: 4,Group: 2,hidden,Servo,0,0
subopts-for-4084m2035,Servo 35,Level: 4,Group: 2,hidden,Servo,0,0
subopts-for-4084m2035,Servo 45,Level: 4,Group: 2,hidden,Servo,0,0
subopts-for-4084,Synkro,Level: 3,Group: 2,hidden,Pöttinger,0,0
subopts-for-4084m2045,Synkro 3030,Level: 4,Group: 2,hidden,Synkro,0,0
subopts-for-4084m2045,Synkro 4030,Level: 4,Group: 2,hidden,Synkro,0,0
subopts-for-4084m2045,Synkro 5003,Level: 4,Group: 2,hidden,Synkro,0,0
subopts-for-4084m2045,Synkro 6003,Level: 4,Group: 2,hidden,Synkro,0,0
subopts-for-4084,Terradisc,Level: 3,Group: 2,hidden,Pöttinger,0,0
subopts-for-4084m2034,Terradisc 3000,Level: 4,Group: 2,hidden,Terradisc,0,0
subopts-for-4084m2034,Terradisc 3001,Level: 4,Group: 2,hidden,Terradisc,0,0
subopts-for-4084m2034,Terradisc 6001,Level: 4,Group: 2,hidden,Terradisc,0,0
subopts-for-4084,Vitasem,Level: 3,Group: 2,hidden,Pöttinger,0,0
with-found-stat with-found-stat,Qmac,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Quivogne,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4046,Atlant,Level: 3,Group: 2,hidden,Quivogne,0,0
subopts-for-4046,BP,Level: 3,Group: 2,hidden,Quivogne,0,0
subopts-for-4046,Diskator,Level: 3,Group: 2,hidden,Quivogne,0,0
with-found-stat with-found-stat,RAU,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,RAZOL,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,RICH LAND,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4487,900,Level: 3,Group: 2,hidden,RICH LAND,0,0
with-found-stat with-found-stat,ROL/EX,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,ROLMAKO,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4903,U671,Level: 3,Group: 2,hidden,ROLMAKO,0,0
subopts-for-4903,U693,Level: 3,Group: 2,hidden,ROLMAKO,0,0
with-found-stat with-found-stat,ROLMEX,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ROTADAIRON,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ROTOLAND,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,RUMPTSTAD,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4125,RSK,Level: 3,Group: 2,hidden,RUMPTSTAD,0,0
subopts-for-4125m20051,RSK 2000,Level: 4,Group: 2,hidden,RSK,0,0
with-found-stat,Rabe,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4092,Albatros,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Combi Digger,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Corvus,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Digger,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Field Bird,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Kormoran,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,MKE,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,PKE,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Packer,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Star,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092m2404,Star Avant,Level: 4,Group: 2,hidden,Star,0,0
subopts-for-4092m2404,Star Variant,Level: 4,Group: 2,hidden,Star,0,0
subopts-for-4092,Sturmvogel,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Sunbird,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Super-Albatros,Level: 3,Group: 2,hidden,Rabe,0,0
subopts-for-4092,Supertaube,Level: 3,Group: 2,hidden,Rabe,0,0
with-found-stat with-found-stat,Redexim,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Regent,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Religieux,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Rhino,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Robust,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Ropa,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Rotary,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Rotor,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SALFORD,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,SCHULTE,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4251,8000,Level: 3,Group: 2,hidden,SCHULTE,0,0
subopts-for-4251,FX,Level: 3,Group: 2,hidden,SCHULTE,0,0
subopts-for-4251m18940,FX 315,Level: 4,Group: 2,hidden,FX,0,0
subopts-for-4251m18940,FX 520,Level: 4,Group: 2,hidden,FX,0,0
subopts-for-4251,SRW,Level: 3,Group: 2,hidden,SCHULTE,0,0
subopts-for-4251m18944,SRW 1400,Level: 4,Group: 2,hidden,SRW,0,0
with-found-stat,SEPPI M,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4689,Midiforst,Level: 3,Group: 2,hidden,SEPPI M,0,0
subopts-for-4689,Multiforst,Level: 3,Group: 2,hidden,SEPPI M,0,0
subopts-for-4689,SAV,Level: 3,Group: 2,hidden,SEPPI M,0,0
with-found-stat with-found-stat,SFOGGIA,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SHAKTIMAN,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SHIBAURA,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SICMA,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SIPTEC,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SISIS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SKY AGRICULTURE,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SMS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SOLMAX STEEL,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SPEARHEAD,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STALPROFIL,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STEGSTED,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STEIMER,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STEKETEE,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STEKRO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STILER,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STP,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,STROM,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4450,Swifter,Level: 3,Group: 2,hidden,STROM,0,0
with-found-stat with-found-stat,STRUIK,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,SUKOV,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4170,ArcoAgro,Level: 3,Group: 2,hidden,SUKOV,0,0
subopts-for-4170m17545,ArcoAgro NP,Level: 4,Group: 2,hidden,ArcoAgro,0,0
subopts-for-4170,Downhil,Level: 3,Group: 2,hidden,SUKOV,0,0
subopts-for-4170,Junior,Level: 3,Group: 2,hidden,SUKOV,0,0
with-found-stat with-found-stat,SULKY,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SUMO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SUNFLOWER,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,SaMASZ,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4293,EMU,Level: 3,Group: 2,hidden,SaMASZ,0,0
subopts-for-4293,Grino,Level: 3,Group: 2,hidden,SaMASZ,0,0
subopts-for-4293,Kangu,Level: 3,Group: 2,hidden,SaMASZ,0,0
subopts-for-4293,Mamut,Level: 3,Group: 2,hidden,SaMASZ,0,0
subopts-for-4293,Piko,Level: 3,Group: 2,hidden,SaMASZ,0,0
with-found-stat with-found-stat,Saphir,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Sauerburger,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Scan,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ScanStone,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Schliesing,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Schmidt,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Schmotzer,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Sevsan,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Sicam,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Simon,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Solan,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Stark,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Steiner,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Stoll,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3341,M-series,Level: 3,Group: 2,hidden,Stoll,0,0
with-found-stat with-found-stat,StripTill,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Strumyk,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TAARUP,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TAD-LEN,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TAURUS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TECHMAGRI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,TEHNOS,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-5965,MU,Level: 3,Group: 2,hidden,TEHNOS,0,0
subopts-for-5965m39048,MU 280,Level: 4,Group: 2,hidden,MU,0,0
with-found-stat with-found-stat,TIGGES,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TIM,Level: 2,Group: 2,hidden,Марка,0,0
